"device_database_name","address","name","version","logging_interval","last_pointer","mode","last_download","thresholds","calibration_temp","calibration_dewp","calibration_press","calibration_humi"
"1519","2019-Sep-05 17:01","20.1","37.7","5.3","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1520","2019-Sep-05 18:01","15.4","59.3","7.5","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1521","2019-Sep-05 19:01","14.4","60.4","6.8","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1522","2019-Sep-05 20:01","10.8","82.5","7.9","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1523","2019-Sep-05 21:01","12.4","71.1","7.3","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1524","2019-Sep-05 22:01","13.2","63","6.3","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1525","2019-Sep-05 23:01","13.4","61","6.0","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1526","2019-Sep-06 00:01","13.1","62.5","6.1","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1527","2019-Sep-06 01:01","12.8","61.6","5.6","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1528","2019-Sep-06 02:01","12.1","66.1","5.9","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1529","2019-Sep-06 03:01","10.1","75.6","6.0","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1530","2019-Sep-06 04:01","8.9","77.3","5.1","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1531","2019-Sep-06 05:01","7.6","84.1","5.0","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1532","2019-Sep-06 06:01","7.3","85.3","5.0","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1533","2019-Sep-06 07:01","6.9","88.4","5.1","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1534","2019-Sep-06 08:01","11.6","77.5","7.8","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1535","2019-Sep-06 09:01","17.8","57","9.2","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1536","2019-Sep-06 10:01","19.9","53.1","10.1","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1537","2019-Sep-06 11:01","22.0","55.2","12.6","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1538","2019-Sep-06 12:01","21.1","56.6","12.2","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1539","2019-Sep-06 13:01","17.4","74.3","12.8","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1540","2019-Sep-06 14:01","13.1","92.2","11.8","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1541","2019-Sep-06 15:01","15.4","88.8","13.5","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1542","2019-Sep-06 16:01","10.6","95","9.8","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1543","2019-Sep-06 17:01","14.5","90.9","13.0","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1544","2019-Sep-06 18:01","12.3","91.1","10.8","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1545","2019-Sep-06 19:01","11.9","94.6","11.0","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1546","2019-Sep-06 20:01","10.2","94.7","9.3","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1547","2019-Sep-06 21:01","8.6","96.5","8.0","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1548","2019-Sep-06 22:01","8.1","95.5","7.4","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1549","2019-Sep-06 23:01","8.7","98","8.4","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1550","2019-Sep-07 00:01","8.6","98.7","8.4","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1551","2019-Sep-07 01:01","8.3","99","8.1","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1552","2019-Sep-07 02:01","8.5","98","8.2","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1553","2019-Sep-07 03:01","8.0","97.8","7.6","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1554","2019-Sep-07 04:01","7.2","98.8","7.0","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1555","2019-Sep-07 05:01","7.3","98.9","7.1","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1556","2019-Sep-07 06:01","6.9","99.4","6.8","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1557","2019-Sep-07 07:01","7.3","99.3","7.1","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1558","2019-Sep-07 08:01","9.0","98.9","8.8","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1559","2019-Sep-07 09:01","11.9","87.5","9.9","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1560","2019-Sep-07 10:01","17.5","53.8","8.0","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1561","2019-Sep-07 11:01","13.6","53.3","4.3","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1562","2019-Sep-07 12:01","15.5","52.4","5.8","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1563","2019-Sep-07 13:01","16.3","40.6","2.9","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1564","2019-Sep-07 14:01","21.1","35.7","5.4","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1565","2019-Sep-07 15:01","20.4","33","3.6","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1566","2019-Sep-07 16:01","20.0","33.8","3.6","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1567","2019-Sep-07 17:01","18.1","35.3","2.6","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1568","2019-Sep-07 18:01","16.5","36.7","1.7","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1569","2019-Sep-07 19:01","13.6","44.7","1.8","2427","1","2019-10-13 12:22:43","","0","0","0","0"
